2,2023-07-15 17:29:48.460966,app01/fallEventImage/2023_07_15_17_29_48_460966.jpg,fall,0
2,2023-07-15 17:29:48.511966,app01/fallEventImage/2023_07_15_17_29_48_511966.jpg,fall,0
2,2023-07-15 17:29:48.615009,app01/fallEventImage/2023_07_15_17_29_48_615009.jpg,fall,0
2,2023-07-15 17:29:48.656009,app01/fallEventImage/2023_07_15_17_29_48_656009.jpg,fall,0
2,2023-07-15 17:29:48.836573,app01/fallEventImage/2023_07_15_17_29_48_836573.jpg,fall,0
2,2023-07-15 17:29:50.971560,app01/fallEventImage/2023_07_15_17_29_50_971560.jpg,fall,0
2,2023-07-15 17:29:52.848630,app01/fallEventImage/2023_07_15_17_29_52_848630.jpg,fall,0
2,2023-07-15 17:29:52.886010,app01/fallEventImage/2023_07_15_17_29_52_886010.jpg,fall,0
2,2023-07-15 17:29:52.925012,app01/fallEventImage/2023_07_15_17_29_52_925012.jpg,fall,0
2,2023-07-15 17:29:52.972010,app01/fallEventImage/2023_07_15_17_29_52_972010.jpg,fall,0
2,2023-07-15 17:29:53.295100,app01/fallEventImage/2023_07_15_17_29_53_295100.jpg,fall,0
2,2023-07-15 17:29:53.332102,app01/fallEventImage/2023_07_15_17_29_53_332102.jpg,fall,0
2,2023-07-15 17:29:53.427726,app01/fallEventImage/2023_07_15_17_29_53_427726.jpg,fall,0
2,2023-07-15 17:29:53.502749,app01/fallEventImage/2023_07_15_17_29_53_502749.jpg,fall,0
2,2023-07-15 17:29:53.538752,app01/fallEventImage/2023_07_15_17_29_53_538752.jpg,fall,0
2,2023-07-15 17:29:53.572750,app01/fallEventImage/2023_07_15_17_29_53_572750.jpg,fall,0
2,2023-07-15 17:29:53.608749,app01/fallEventImage/2023_07_15_17_29_53_608749.jpg,fall,0
2,2023-07-15 17:29:53.698748,app01/fallEventImage/2023_07_15_17_29_53_698748.jpg,fall,0
2,2023-07-15 17:29:54.060599,app01/fallEventImage/2023_07_15_17_29_54_060599.jpg,fall,0
2,2023-07-15 17:29:54.093597,app01/fallEventImage/2023_07_15_17_29_54_093597.jpg,fall,0
2,2023-07-15 17:29:54.128596,app01/fallEventImage/2023_07_15_17_29_54_128596.jpg,fall,0
2,2023-07-15 17:29:55.259658,app01/fallEventImage/2023_07_15_17_29_55_259658.jpg,fall,0
2,2023-07-15 17:29:55.291679,app01/fallEventImage/2023_07_15_17_29_55_291679.jpg,fall,0
2,2023-07-15 17:29:58.399036,app01/fallEventImage/2023_07_15_17_29_58_399036.jpg,fall,0
2,2023-07-15 17:58:51.533450,app01/fallEventImage/2023_07_15_17_58_51_533450.jpg,fall,0
2,2023-07-15 17:58:51.583015,app01/fallEventImage/2023_07_15_17_58_51_583015.jpg,fall,0
2,2023-07-15 17:58:51.625026,app01/fallEventImage/2023_07_15_17_58_51_625026.jpg,fall,0
2,2023-07-15 17:58:51.666363,app01/fallEventImage/2023_07_15_17_58_51_666363.jpg,fall,0
2,2023-07-15 17:58:51.713850,app01/fallEventImage/2023_07_15_17_58_51_713850.jpg,fall,0
2,2023-07-15 17:58:51.761460,app01/fallEventImage/2023_07_15_17_58_51_761460.jpg,fall,0
2,2023-07-15 17:58:52.419432,app01/fallEventImage/2023_07_15_17_58_52_419432.jpg,fall,0
2,2023-07-15 17:58:52.466434,app01/fallEventImage/2023_07_15_17_58_52_466434.jpg,fall,0
2,2023-07-15 17:58:52.510559,app01/fallEventImage/2023_07_15_17_58_52_510559.jpg,fall,0
2,2023-07-15 17:58:52.552559,app01/fallEventImage/2023_07_15_17_58_52_552559.jpg,fall,0
2,2023-07-15 17:58:52.599122,app01/fallEventImage/2023_07_15_17_58_52_599122.jpg,fall,0
2,2023-07-15 17:58:52.641121,app01/fallEventImage/2023_07_15_17_58_52_641121.jpg,fall,0
2,2023-07-15 17:58:52.689214,app01/fallEventImage/2023_07_15_17_58_52_689214.jpg,fall,0
2,2023-07-15 17:58:52.742832,app01/fallEventImage/2023_07_15_17_58_52_742832.jpg,fall,0
2,2023-07-15 17:58:52.786357,app01/fallEventImage/2023_07_15_17_58_52_786357.jpg,fall,0
2,2023-07-15 17:58:52.829355,app01/fallEventImage/2023_07_15_17_58_52_829355.jpg,fall,0
2,2023-07-15 17:58:52.871395,app01/fallEventImage/2023_07_15_17_58_52_871395.jpg,fall,0
2,2023-07-15 17:58:52.914939,app01/fallEventImage/2023_07_15_17_58_52_914939.jpg,fall,0
2,2023-07-15 17:58:52.956939,app01/fallEventImage/2023_07_15_17_58_52_956939.jpg,fall,0
2,2023-07-15 17:58:52.998504,app01/fallEventImage/2023_07_15_17_58_52_998504.jpg,fall,0
2,2023-07-15 17:58:53.037502,app01/fallEventImage/2023_07_15_17_58_53_037502.jpg,fall,0
2,2023-07-15 17:58:53.076527,app01/fallEventImage/2023_07_15_17_58_53_076527.jpg,fall,0
2,2023-07-15 17:58:53.118056,app01/fallEventImage/2023_07_15_17_58_53_118056.jpg,fall,0
2,2023-07-15 17:58:53.162046,app01/fallEventImage/2023_07_15_17_58_53_162046.jpg,fall,0
2,2023-07-15 17:58:53.206134,app01/fallEventImage/2023_07_15_17_58_53_206134.jpg,fall,0
2,2023-07-15 17:58:57.993996,app01/fallEventImage/2023_07_15_17_58_57_993996.jpg,fall,0
2,2023-07-15 17:58:58.031285,app01/fallEventImage/2023_07_15_17_58_58_031285.jpg,fall,0
2,2023-07-15 17:58:58.071300,app01/fallEventImage/2023_07_15_17_58_58_071300.jpg,fall,0
2,2023-07-15 17:58:58.433712,app01/fallEventImage/2023_07_15_17_58_58_433712.jpg,fall,0
2,2023-07-15 17:58:58.473480,app01/fallEventImage/2023_07_15_17_58_58_473480.jpg,fall,0
2,2023-07-15 17:58:59.045028,app01/fallEventImage/2023_07_15_17_58_59_045028.jpg,fall,0
2,2023-07-15 17:58:59.088037,app01/fallEventImage/2023_07_15_17_58_59_088037.jpg,fall,0
2,2023-07-15 17:58:59.128743,app01/fallEventImage/2023_07_15_17_58_59_128743.jpg,fall,0
2,2023-07-15 17:58:59.168745,app01/fallEventImage/2023_07_15_17_58_59_168745.jpg,fall,0
2,2023-07-15 17:58:59.213279,app01/fallEventImage/2023_07_15_17_58_59_213279.jpg,fall,0
2,2023-07-15 17:58:59.260287,app01/fallEventImage/2023_07_15_17_58_59_260287.jpg,fall,0
2,2023-07-15 17:58:59.301901,app01/fallEventImage/2023_07_15_17_58_59_301901.jpg,fall,0
2,2023-07-15 17:58:59.341900,app01/fallEventImage/2023_07_15_17_58_59_341900.jpg,fall,0
2,2023-07-15 17:58:59.382915,app01/fallEventImage/2023_07_15_17_58_59_382915.jpg,fall,0
2,2023-07-15 17:58:59.422056,app01/fallEventImage/2023_07_15_17_58_59_422056.jpg,fall,0
2,2023-07-15 17:58:59.501543,app01/fallEventImage/2023_07_15_17_58_59_501543.jpg,fall,0
2,2023-07-15 17:58:59.543547,app01/fallEventImage/2023_07_15_17_58_59_543547.jpg,fall,0
2,2023-07-15 17:58:59.584579,app01/fallEventImage/2023_07_15_17_58_59_584579.jpg,fall,0
2,2023-07-15 17:58:59.625250,app01/fallEventImage/2023_07_15_17_58_59_625250.jpg,fall,0
2,2023-07-15 17:58:59.668246,app01/fallEventImage/2023_07_15_17_58_59_668246.jpg,fall,0
2,2023-07-15 17:58:59.711565,app01/fallEventImage/2023_07_15_17_58_59_711565.jpg,fall,0
2,2023-07-15 17:58:59.754227,app01/fallEventImage/2023_07_15_17_58_59_754227.jpg,fall,0
2,2023-07-15 17:58:59.793777,app01/fallEventImage/2023_07_15_17_58_59_793777.jpg,fall,0
2,2023-07-15 17:58:59.834786,app01/fallEventImage/2023_07_15_17_58_59_834786.jpg,fall,0
2,2023-07-15 17:58:59.879821,app01/fallEventImage/2023_07_15_17_58_59_879821.jpg,fall,0
2,2023-07-15 17:59:00.424859,app01/fallEventImage/2023_07_15_17_59_00_424859.jpg,fall,0
2,2023-07-15 17:59:00.464859,app01/fallEventImage/2023_07_15_17_59_00_464859.jpg,fall,0
2,2023-07-15 17:59:00.510020,app01/fallEventImage/2023_07_15_17_59_00_510020.jpg,fall,0
2,2023-07-15 17:59:00.554034,app01/fallEventImage/2023_07_15_17_59_00_554034.jpg,fall,0
2,2023-07-15 17:59:00.597576,app01/fallEventImage/2023_07_15_17_59_00_597576.jpg,fall,0
